x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
523.741,207.577,495.182,380.137,322.588,379.969,259.553,650.542,477.972,662.124,667.778,385.54,759.581,610.201,696.528,661.624,523.625,719.673,,,,,,,,,,,,,483.402,161.824,563.963,167.246,426.136,195.936,598.775,201.638,,,,,,,,,,,,
495.211,173.209,495.133,368.528,316.835,362.888,241.925,615.719,288.15,650.391,667.878,374.319,748.194,621.706,667.576,621.868,483.818,719.66,385.904,719.684,,,,,576.015,719.682,,,,,466.494,149.903,529.867,149.952,414.567,167.218,575.917,167.342,,,,,,,,,,,,
546.897,196.041,541.197,345.72,374.338,345.566,259.485,621.939,529.976,518.063,713.968,345.868,805.73,616.073,708.055,668.092,529.821,719.645,443.34,719.652,,,,,621.595,719.684,,,,,518.197,155.611,581.593,155.848,466.416,167.501,638.991,184.633,,,,,,,,,,,,
524.17,213.315,523.696,351.587,345.647,345.815,259.52,615.865,345.657,569.724,696.41,362.825,759.833,575.9,696.39,621.653,517.975,719.628,420.451,719.641,,,,,610.078,719.632,,,,,483.797,173.097,569.664,167.488,437.459,178.746,610.2,173.051,,,,,,,,,,,,
483.454,173.193,477.809,380.041,299.509,368.664,230.589,621.575,431.878,668.071,638.959,380.18,731.074,593.071,656.263,662.065,472.286,719.674,,,,,,,,,,,,,437.948,150.125,523.642,150.12,391.505,190.22,564.22,184.617,,,,,,,,,,,,
477.765,207.56,472.114,385.585,299.439,379.969,236.304,633.187,345.546,564.029,633.358,385.576,713.588,615.843,570.021,667.594,,,,,,,,,,,,,,,432.159,161.903,512.298,161.722,385.626,195.988,552.692,184.466,,,,,,,,,,,,
500.995,190.356,500.848,362.952,316.777,351.562,242.141,621.544,293.695,615.902,673.423,374.333,748.157,621.824,667.614,622.007,,,,,,,,,,,,,,,472.093,155.508,535.36,155.575,414.545,161.888,576.052,167.248,,,,,,,,,,,,
575.422,167.293,564.314,357.08,385.758,351.441,259.366,616.131,437.643,535.667,742.572,357.205,805.894,581.475,759.807,627.374,,,,,,,,,,,,,,,530.03,132.866,615.677,138.478,483.652,161.834,656.326,167.447,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523.599,196.181,523.64,362.927,345.5,351.329,201.891,564.122,478.144,523.969,685.014,379.988,759.772,587.226,656.262,656.287,,,,,,,,,,,,,,,483.418,156.008,552.762,155.979,432.033,184.63,598.804,190.298,,,,,,,,,,,,
518.14,196.186,495.117,374.426,328.324,374.307,253.405,615.895,408.825,667.734,667.534,379.926,748.053,581.636,656.209,662.06,483.402,719.667,385.703,719.702,,,,,,,,,,,478.043,156.012,546.857,155.962,426.2,178.773,587.285,178.918,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.875,178.88,489.619,368.684,316.897,374.382,247.921,627.587,305.343,661.784,667.814,362.857,708.132,627.587,570.041,633.159,483.61,719.689,,,,,,,,,,,,,472.072,150.136,529.983,150.121,420.323,167.494,581.345,167.449,,,,,,,,,,,,
517.998,190.265,489.601,379.905,328.275,374.36,248.014,615.748,397.435,667.658,662.152,379.995,742.533,581.548,644.789,661.973,478.253,719.666,385.671,719.714,,,,,,,,,,,477.894,155.753,541.288,155.643,426.116,184.594,587.322,178.938,,,,,,,,,,,,
529.68,167.51,518.215,357.253,345.58,345.542,242.036,564.199,535.567,477.996,673.701,380.21,760.054,604.47,690.83,650.538,,,,,,,,,,,,,,,489.665,144.248,569.903,149.889,437.718,167.256,615.638,178.81,,,,,,,,,,,,
535.321,184.666,523.9,385.635,345.431,380.127,293.611,661.794,477.958,650.543,696.553,385.553,788.553,610.221,748.106,656.116,524.203,719.655,,,,,,,,,,,,,500.881,150.139,570.201,155.634,437.803,167.53,615.878,178.883,,,,,,,,,,,,
546.977,201.728,541.273,345.78,374.322,345.6,253.91,621.858,529.792,523.607,714.0,345.919,805.749,616.135,708.164,668.085,529.858,719.643,,,,,,,621.606,719.69,,,,,518.164,155.886,581.604,156.068,460.668,167.457,638.992,184.657,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529.668,161.427,523.813,351.517,345.9,339.933,236.391,529.934,518.17,443.373,679.248,385.575,765.406,610.067,690.682,650.465,,,,,,,,,,,,,,,489.517,121.457,569.885,127.022,437.693,167.193,615.756,167.31,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530.023,202.037,523.778,345.847,339.873,345.884,270.858,621.487,391.879,627.376,696.513,345.505,771.199,598.793,702.071,610.193,529.399,719.65,432.104,719.674,,,,,621.535,719.637,,,,,489.412,161.631,570.017,156.014,437.469,195.977,615.919,173.103,,,,,,,,,,,,
523.646,184.664,512.426,368.648,328.249,368.706,288.0,661.972,483.913,610.297,679.217,362.863,782.668,621.736,713.779,621.613,,,,,,,,,,,,,,,478.142,150.149,552.65,150.09,431.592,167.276,593.013,161.877,,,,,,,,,,,,
489.396,161.715,500.874,357.106,328.267,351.36,247.816,639.046,316.85,564.202,673.422,368.656,748.17,621.591,667.774,627.348,,,,,,,,,,,,,,,454.897,132.78,529.55,127.009,409.007,161.893,575.818,161.572,,,,,,,,,,,,
541.129,207.327,529.604,345.776,351.358,351.244,293.682,621.62,437.8,661.687,707.908,345.573,799.702,615.768,708.058,604.337,535.379,719.655,443.518,719.67,,,,,633.201,719.646,,,,,500.946,161.788,575.789,161.461,437.921,190.402,621.737,167.542,,,,,,,,,,,,
483.885,190.266,483.43,374.427,316.776,374.276,241.954,615.753,437.667,673.383,650.442,379.924,748.248,593.048,661.773,667.531,477.972,719.672,,,,,,,,,,,,,449.203,155.685,524.132,155.711,397.332,184.628,569.984,184.604,,,,,,,,,,,,
478.027,161.694,472.269,380.162,294.1,374.426,230.676,621.829,368.713,667.481,633.319,380.201,730.952,598.779,650.518,662.193,466.283,719.667,357.084,719.717,,,,,,,,,,,437.69,132.836,518.118,132.843,385.997,178.851,564.095,167.478,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512.408,178.876,500.864,374.237,339.675,368.689,253.785,615.875,460.656,667.961,667.602,374.438,759.722,592.893,673.479,662.185,495.174,719.664,,,,,,,,,,,,,477.817,155.463,541.133,150.16,426.21,173.156,581.635,173.084,,,,,,,,,,,,
529.475,195.857,517.976,385.907,334.011,380.221,248.099,661.906,397.512,627.496,690.776,385.857,776.97,610.256,731.073,655.993,489.542,719.652,,,,,,,,,,,,,483.934,155.671,569.681,155.64,432.014,178.84,610.148,178.919,,,,,,,,,,,,
535.484,161.441,529.555,380.014,345.622,380.05,259.543,667.597,420.361,570.194,707.9,379.882,799.749,604.428,753.684,650.479,,,,,,,,,,,,,,,501.029,126.99,575.56,121.492,443.62,167.229,621.544,161.69,,,,,,,,,,,,
523.857,202.0,506.722,345.645,339.662,345.518,253.85,615.824,478.096,667.62,673.389,345.566,748.111,575.756,644.611,662.003,517.902,719.65,403.25,719.637,,,,,575.941,719.683,,,,,478.086,161.623,558.408,156.014,420.496,184.66,598.653,173.079,,,,,,,,,,,,
541.211,173.138,529.778,368.64,362.831,362.815,293.938,610.069,478.062,667.904,702.318,374.359,788.404,587.123,707.896,662.078,524.091,719.664,426.085,719.635,,,,,615.813,719.667,,,,,517.991,149.866,575.872,150.041,460.585,173.018,621.755,178.731,,,,,,,,,,,,
552.644,167.463,535.41,368.538,374.314,357.245,293.558,598.756,477.995,644.757,707.889,379.892,794.109,592.915,696.523,662.042,529.669,719.637,437.639,719.611,,,,,,,,,,,523.589,144.284,581.5,144.407,466.424,173.025,621.991,173.101,,,,,,,,,,,,
524.102,201.501,518.214,357.08,340.019,345.878,253.585,575.696,299.671,621.495,684.886,362.861,759.554,581.417,690.729,621.62,495.102,719.64,391.674,719.642,,,,,587.309,719.651,,,,,483.878,155.807,564.205,155.782,432.022,161.633,604.348,161.703,,,,,,,,,,,,
523.784,184.559,518.239,385.712,334.198,385.697,253.897,667.548,391.784,662.034,713.729,385.604,794.081,633.13,713.84,633.134,,,,,,,,,,,,,,,483.431,150.038,558.374,149.855,431.827,167.308,604.562,161.871,,,,,,,,,,,,
495.285,161.588,489.646,368.643,305.474,374.375,247.864,662.053,385.832,564.248,667.953,357.258,742.514,621.988,621.658,569.78,,,,,,,,,,,,,,,471.926,121.506,529.958,126.988,414.54,161.635,575.917,161.669,,,,,,,,,,,,
524.163,184.647,512.519,351.533,339.69,345.762,253.398,575.897,328.42,621.501,679.148,362.913,754.087,575.971,685.039,621.763,489.588,719.657,391.845,719.659,,,,,587.203,719.67,,,,,483.973,155.503,564.281,155.562,432.163,167.422,610.121,178.916,,,,,,,,,,,,
477.816,201.656,477.637,385.678,299.428,380.041,213.527,621.878,340.088,668.078,644.608,385.659,713.922,621.509,610.175,667.546,,,,,,,,,,,,,,,437.494,161.299,512.417,155.907,385.777,184.609,558.364,178.709,,,,,,,,,,,,
523.62,201.768,489.487,368.658,328.359,357.253,236.413,587.182,374.452,667.813,662.141,380.023,742.459,581.626,627.424,661.67,478.007,719.655,380.126,719.698,,,,,,,,,,,483.427,156.047,552.768,161.402,426.222,167.403,587.237,178.789,,,,,,,,,,,,
569.61,167.282,564.198,357.09,385.624,351.496,293.889,604.439,305.423,621.743,736.697,357.076,805.616,570.119,759.844,621.966,564.087,719.632,460.669,719.653,,,,,650.427,719.633,,,,,524.102,132.705,598.785,132.787,477.904,161.741,644.643,161.74,,,,,,,,,,,,
558.368,172.965,529.994,374.25,351.376,374.355,293.773,661.922,425.976,564.225,713.528,368.56,800.019,598.726,753.851,644.634,,,,,,,,,,,,,,,523.696,132.913,587.121,138.644,466.367,161.869,627.384,167.221,,,,,,,,,,,,
518.272,201.834,489.504,368.689,328.336,362.799,236.368,587.159,374.383,667.761,662.143,380.023,742.471,581.656,627.395,661.664,478.046,719.654,380.136,719.698,,,,,,,,,,,478.145,161.291,552.684,161.409,426.168,167.384,587.169,178.724,,,,,,,,,,,,
529.865,178.88,523.704,385.755,345.438,380.229,293.891,667.477,489.56,581.534,696.541,385.605,788.434,610.047,748.062,656.009,524.102,719.651,,,,,,,,,,,,,495.11,149.989,570.105,150.145,437.735,167.447,615.878,178.77,,,,,,,,,,,,
524.127,201.572,518.19,357.094,340.006,351.365,253.545,587.204,299.699,621.76,684.95,357.219,759.604,581.395,690.734,621.621,512.29,719.632,397.565,719.639,,,,,610.121,719.645,,,,,483.836,155.909,564.21,155.818,432.062,167.321,604.338,167.248,,,,,,,,,,,,
529.616,207.414,523.613,345.798,339.987,351.349,259.577,616.084,385.931,627.483,690.727,340.107,765.568,598.622,690.748,604.374,,,,,,,,,,,,,,,483.833,161.76,569.776,161.499,431.872,195.85,615.714,190.2,,,,,,,,,,,,
535.607,161.501,529.715,379.979,345.695,380.02,259.335,667.533,391.602,581.422,707.974,379.972,799.858,604.519,753.732,650.444,,,,,,,,,,,,,,,506.683,121.546,575.729,127.049,443.608,161.871,621.564,167.224,,,,,,,,,,,,
575.501,201.576,535.527,345.871,374.332,345.763,299.652,633.333,431.91,431.899,713.966,345.951,771.279,598.804,668.011,667.69,529.584,719.654,449.129,719.659,,,,,610.145,719.691,,,,,535.365,155.679,615.972,155.948,477.958,161.834,661.656,190.265,,,,,,,,,,,,
575.677,195.94,558.41,374.477,374.368,362.921,253.787,615.816,385.914,437.584,719.699,380.178,805.637,593.044,707.944,661.773,,,,,,,,,,,,,,,541.211,155.69,615.961,155.953,483.851,178.734,661.734,196.09,,,,,,,,,,,,
506.635,195.97,495.104,368.672,316.843,362.779,287.863,656.054,460.62,661.862,667.971,379.982,748.229,593.0,713.523,621.966,489.533,719.654,408.96,719.657,,,,,,,,,,,472.145,155.65,535.478,155.68,414.584,167.448,581.422,173.061,,,,,,,,,,,,
558.497,161.622,535.474,368.63,351.403,368.687,293.806,656.236,420.359,489.444,713.79,362.971,800.155,593.027,753.785,639.058,,,,,,,,,,,,,,,523.787,126.999,587.203,127.135,471.964,161.861,627.497,167.224,,,,,,,,,,,,
570.208,178.774,569.619,362.904,385.739,368.544,339.562,661.862,391.373,558.445,748.04,357.144,800.245,575.891,753.95,621.967,,,,,,,,,,,,,,,529.965,149.879,610.298,149.852,483.475,161.778,656.219,167.289,,,,,,,,,,,,
529.948,190.21,501.021,374.344,334.214,362.959,219.051,615.748,420.316,575.8,667.83,379.994,742.609,587.141,622.042,661.653,,,,,,,,,,,,,,,489.503,155.587,569.754,155.468,431.932,178.719,593.059,161.768,,,,,,,,,,,,
529.461,213.368,512.508,380.114,340.054,374.257,259.431,627.675,437.924,661.969,679.282,385.604,765.594,604.485,696.44,656.111,518.118,719.651,,,,,,,,,,,,,483.886,173.095,569.842,178.705,431.999,190.298,610.329,201.498,,,,,,,,,,,,
443.639,201.758,443.461,385.576,276.642,385.65,202.051,621.8,431.929,719.556,621.575,380.113,708.015,598.771,621.706,650.442,466.368,719.693,,,,,,,,,,,,,408.921,161.436,483.738,156.047,351.474,195.973,529.771,184.48,,,,,,,,,,,,
500.87,201.697,500.844,368.565,322.479,357.126,253.327,656.143,294.089,575.737,673.421,379.947,748.1,621.784,667.683,627.365,,,,,,,,,,,,,,,472.077,155.88,535.403,155.977,414.667,167.198,581.445,167.421,,,,,,,,,,,,
552.692,173.21,512.337,374.233,345.462,351.604,339.573,621.933,570.168,483.483,673.495,379.991,759.866,604.5,714.043,656.15,500.915,719.65,420.42,719.677,,,,,593.024,719.642,,,,,518.133,149.905,575.958,155.495,443.294,178.754,616.12,184.488,,,,,,,,,,,,
569.698,207.454,524.024,380.096,345.606,368.542,351.303,644.729,621.707,627.469,702.249,385.632,765.47,615.742,610.25,719.522,523.866,719.679,,,,,,,610.272,719.671,,,,,524.121,161.672,604.401,167.226,460.643,190.231,627.422,201.483,,,,,,,,,,,,
518.087,201.54,495.139,374.399,328.302,374.276,253.395,615.916,403.201,667.676,667.539,379.934,748.034,581.574,656.019,662.008,483.409,719.666,385.718,719.708,,,,,,,,,,,478.0,156.037,541.342,155.913,426.203,178.842,592.921,178.781,,,,,,,,,,,,
564.303,161.653,563.987,362.78,380.047,362.788,322.589,644.822,386.08,466.458,725.231,357.178,799.787,575.882,742.477,622.031,541.249,719.632,454.875,719.657,,,,,627.529,719.642,,,,,524.126,127.046,598.606,127.157,477.806,161.742,633.146,161.872,,,,,,,,,,,,
569.672,207.795,524.057,385.561,345.759,374.337,345.884,656.047,621.747,633.148,707.928,385.596,759.907,615.986,587.14,719.562,524.012,719.679,,,,,,,,,,,,,523.974,167.303,598.679,167.505,454.916,190.375,622.004,195.993,,,,,,,,,,,,
449.234,201.57,443.615,380.134,282.306,380.188,207.424,621.839,432.075,719.563,621.768,380.024,708.102,598.763,621.639,644.772,,,,,,,,,,,,,,,420.309,156.039,483.908,155.945,357.114,195.896,529.934,184.456,,,,,,,,,,,,
523.917,184.484,500.998,351.545,334.122,345.858,253.392,575.822,339.727,621.95,667.993,362.911,753.742,575.966,685.074,621.889,483.95,719.657,391.523,719.655,,,,,575.819,719.667,,,,,483.71,150.057,564.018,155.538,431.816,167.416,604.388,190.159,,,,,,,,,,,,
575.675,207.477,547.057,351.324,374.237,351.337,293.917,627.439,397.309,598.803,719.496,345.831,788.59,615.853,684.928,667.797,535.466,719.643,,,,,,,,,,,,,535.59,161.531,616.228,167.191,483.412,167.44,661.914,196.097,,,,,,,,,,,,
449.275,201.633,443.534,380.192,276.671,385.557,207.417,621.786,431.891,719.559,621.708,380.1,708.095,598.632,616.015,650.459,471.926,719.684,,,,,,,,,,,,,420.274,161.29,483.89,155.996,357.039,195.869,529.858,184.521,,,,,,,,,,,,
489.386,184.599,483.697,374.436,322.577,374.234,242.175,615.806,437.766,668.088,656.163,380.02,753.744,592.906,661.81,667.454,478.139,719.67,380.189,719.643,,,,,,,,,,,454.996,155.566,529.505,155.615,397.642,184.479,570.158,184.615,,,,,,,,,,,,
529.474,196.089,523.784,385.759,339.814,385.928,282.3,667.638,397.494,667.428,713.755,385.576,799.741,621.83,736.724,627.704,523.837,719.675,,,,,,,,,,,,,483.914,155.793,569.68,155.576,432.073,167.437,615.676,167.394,,,,,,,,,,,,
518.213,178.8,506.64,374.25,334.089,368.527,207.621,593.031,340.084,627.637,673.435,374.46,765.423,593.059,673.453,650.529,483.852,719.652,391.866,719.658,,,,,,,,,,,478.072,150.046,546.941,150.057,431.644,167.542,587.251,167.303,,,,,,,,,,,,
512.387,173.093,500.844,374.293,328.285,368.731,224.802,604.366,374.36,661.974,667.961,374.42,765.553,587.177,673.533,627.686,483.792,719.651,,,,,,,,,,,,,477.768,144.244,541.106,144.337,426.16,167.465,581.638,167.349,,,,,,,,,,,,
500.862,161.678,489.505,362.873,305.393,368.657,253.459,662.006,397.609,552.638,667.874,351.63,754.081,622.039,650.369,564.197,,,,,,,,,,,,,,,471.984,121.529,530.029,127.066,414.572,161.545,575.964,161.673,,,,,,,,,,,,
512.314,173.037,495.114,374.259,328.314,368.711,253.395,615.781,414.721,667.978,662.22,379.954,748.248,587.163,661.708,662.186,483.64,719.67,385.802,719.708,,,,,,,,,,,477.678,149.887,535.533,149.846,420.486,173.079,581.532,167.468,,,,,,,,,,,,
523.8,161.515,517.963,351.5,339.586,345.78,247.543,616.084,293.847,570.134,679.215,357.188,759.52,581.419,685.031,621.615,495.144,719.635,397.498,719.647,,,,,587.152,719.647,,,,,483.489,121.486,558.483,127.099,431.89,161.655,587.302,167.335,,,,,,,,,,,,
564.076,184.638,535.369,345.653,362.805,345.574,299.55,633.182,431.86,471.996,713.655,345.733,776.933,592.884,667.99,667.414,,,,,,,,,,,,,,,523.987,150.035,593.069,155.555,471.966,161.793,638.872,178.73,,,,,,,,,,,,
569.873,173.082,564.191,362.786,385.585,357.16,334.051,662.152,386.077,524.07,736.819,357.231,800.091,575.732,748.234,621.997,535.612,719.624,,,,,,,627.597,719.646,,,,,529.633,149.868,604.516,149.82,478.102,167.254,650.415,167.494,,,,,,,,,,,,
558.522,202.049,546.866,362.882,374.243,368.583,293.724,650.378,339.681,661.999,719.679,357.061,840.077,621.733,753.97,673.71,529.936,719.65,437.521,719.675,,,,,633.288,719.683,,,,,523.647,161.593,587.219,161.453,460.708,178.872,638.934,178.765,,,,,,,,,,,,
518.009,195.866,495.127,362.928,311.151,362.89,259.409,633.348,385.724,661.861,673.486,368.709,753.953,621.682,690.703,627.568,483.913,719.658,391.502,719.671,,,,,,,,,,,477.924,155.503,546.955,155.614,426.161,161.703,587.303,167.359,,,,,,,,,,,,
541.154,207.33,529.641,345.769,351.428,345.886,293.813,621.518,437.448,661.758,707.937,345.575,799.794,615.817,708.121,604.409,535.327,719.655,443.528,719.672,,,,,627.639,719.642,,,,,500.944,161.825,575.78,161.451,437.895,195.911,621.738,167.499,,,,,,,,,,,,
454.87,207.752,443.52,385.669,282.292,385.812,207.34,633.133,437.641,719.561,621.704,380.181,708.163,598.716,610.171,661.808,,,,,,,,,,,,,,,420.437,167.524,483.961,167.199,351.588,201.483,530.014,190.292,,,,,,,,,,,,
477.987,184.599,477.589,380.197,294.129,374.32,236.36,621.819,351.452,667.94,633.357,385.594,736.663,610.094,650.396,662.079,455.005,719.667,351.471,719.709,,,,,,,,,,,437.696,155.514,518.07,155.468,386.014,178.876,564.037,178.736,,,,,,,,,,,,
477.866,178.83,472.197,385.74,294.051,380.258,219.167,661.66,362.87,575.832,639.072,385.691,713.891,621.566,569.943,667.87,,,,,,,,,,,,,,,437.506,155.505,512.429,150.068,385.86,184.574,558.358,178.72,,,,,,,,,,,,
529.533,218.972,512.349,380.113,339.919,374.283,265.055,627.615,437.91,662.022,679.179,385.577,765.643,610.018,696.373,656.128,518.16,719.652,,,,,,,,,,,,,483.923,178.813,569.904,184.531,431.988,195.86,610.256,201.632,,,,,,,,,,,,
529.726,195.984,524.054,385.683,345.449,385.8,282.359,667.632,403.117,662.143,713.846,380.173,794.29,621.763,736.745,622.007,523.896,719.677,,,,,,,,,,,,,489.401,155.631,569.914,155.454,437.493,167.196,615.971,161.587,,,,,,,,,,,,
529.828,167.459,523.759,385.703,345.406,380.176,293.694,662.073,477.992,621.852,702.289,385.611,788.407,604.548,748.137,655.989,524.19,719.651,,,,,,,,,,,,,495.078,144.169,570.035,144.281,437.749,172.991,615.827,173.191,,,,,,,,,,,,
524.176,213.295,523.672,351.581,345.647,345.824,259.425,615.734,345.561,569.846,696.364,362.798,759.811,575.965,696.359,621.654,517.98,719.631,420.441,719.642,,,,,610.035,719.633,,,,,483.805,173.002,569.688,167.472,437.451,173.168,610.186,173.032,,,,,,,,,,,,
524.005,190.265,500.832,374.254,328.236,362.822,287.923,627.43,489.655,564.113,667.928,379.981,759.707,610.245,702.2,656.112,500.919,719.655,,,,,,,,,,,,,483.664,155.589,564.094,155.611,431.803,178.797,604.403,178.882,,,,,,,,,,,,
523.739,207.578,495.122,380.103,322.56,379.94,265.067,650.42,483.418,662.102,667.747,380.245,759.597,610.296,696.51,661.635,523.587,719.676,,,,,,,,,,,,,483.419,161.823,563.973,167.26,426.176,195.848,598.79,201.59,,,,,,,,,,,,
529.509,213.293,523.739,351.583,345.656,345.855,265.117,615.871,339.982,570.167,696.513,362.779,759.824,575.799,702.068,621.677,518.158,719.629,426.065,719.64,,,,,610.052,719.632,,,,,483.909,173.111,569.804,167.45,437.464,184.526,615.626,172.97,,,,,,,,,,,,
529.711,196.148,506.617,374.388,334.077,362.811,247.907,621.519,339.707,570.108,667.985,380.16,748.082,592.847,622.023,656.209,,,,,,,,,,,,,,,495.112,155.822,569.916,156.019,437.61,178.754,615.646,195.971,,,,,,,,,,,,
575.701,173.076,563.956,368.56,380.104,351.562,288.184,616.029,391.496,535.641,725.191,380.046,800.019,592.879,702.18,661.934,,,,,,,,,,,,,,,541.164,144.362,615.974,149.99,483.887,167.466,661.703,178.811,,,,,,,,,,,,
529.736,202.042,523.879,345.775,339.83,345.773,265.227,621.473,391.885,633.291,696.565,345.48,777.079,609.997,702.264,598.736,524.054,719.653,431.782,719.666,,,,,621.64,719.642,,,,,483.963,161.636,569.894,156.03,437.41,190.216,615.971,173.121,,,,,,,,,,,,
500.837,178.843,495.13,368.621,311.226,362.951,236.263,616.015,294.035,656.136,667.87,374.431,748.195,621.631,667.627,621.881,,,,,,,,,,,,,,,466.487,149.85,530.015,149.845,408.928,167.223,575.978,167.277,,,,,,,,,,,,
517.967,161.798,512.489,379.934,334.02,374.262,253.712,656.102,340.084,587.314,679.224,374.437,719.742,638.925,615.71,575.945,,,,,,,,,,,,,,,477.821,132.735,541.315,127.115,431.692,167.301,598.608,167.213,,,,,,,,,,,,
524.195,201.968,506.673,345.597,339.706,345.55,259.257,615.826,478.117,667.625,668.028,345.461,748.149,575.804,644.8,661.969,512.333,719.648,403.189,719.638,,,,,575.844,719.674,,,,,483.53,161.609,563.99,155.937,425.97,190.31,593.057,172.974,,,,,,,,,,,,
529.773,202.024,523.745,345.85,339.844,351.315,270.79,616.174,397.428,627.419,696.591,345.463,765.608,598.623,696.534,610.258,,,,,,,,,,,,,,,483.951,161.576,569.896,155.991,432.117,190.222,615.927,173.184,,,,,,,,,,,,
501.013,196.011,489.599,362.996,316.84,357.11,282.275,656.142,454.954,661.851,667.853,374.419,742.442,581.428,708.077,627.352,489.513,719.653,408.811,719.655,,,,,,,,,,,472.06,155.634,535.446,155.781,408.946,167.448,581.344,173.148,,,,,,,,,,,,
535.34,195.98,523.65,385.715,339.977,380.131,293.828,662.022,472.003,541.317,708.032,385.645,788.441,610.177,748.063,656.031,,,,,,,,,,,,,,,500.857,155.654,575.456,155.764,437.836,178.716,616.05,178.753,,,,,,,,,,,,
569.732,167.357,541.181,368.713,357.093,368.651,299.579,656.231,431.664,471.94,714.017,374.25,805.531,593.034,753.806,644.732,,,,,,,,,,,,,,,524.203,132.709,604.358,138.605,477.626,161.669,633.204,167.349,,,,,,,,,,,,
523.984,207.707,518.132,345.637,339.786,345.695,253.807,615.889,380.017,627.561,685.009,340.119,759.806,592.996,690.738,610.051,,,,,,,,,,,,,,,483.507,167.253,564.189,161.71,431.666,190.413,610.285,184.608,,,,,,,,,,,,
477.648,201.688,478.03,385.669,299.557,385.636,219.204,575.634,207.44,633.152,661.884,380.095,759.713,610.143,690.791,656.221,,,,,,,,,,,,,,,432.096,161.367,512.271,155.958,385.847,195.908,564.033,190.192,,,,,,,,,,,,
558.44,161.576,535.586,368.714,357.163,368.676,293.946,650.539,431.657,535.411,713.785,368.691,800.234,598.727,753.788,644.612,,,,,,,,,,,,,,,523.774,127.057,587.153,127.138,472.085,161.843,627.47,167.301,,,,,,,,,,,,
558.319,161.359,552.754,351.386,380.085,345.931,299.932,661.662,426.055,541.296,725.258,351.473,840.174,656.106,759.954,535.401,569.769,719.635,,,,,,,,,,,,,523.6,121.459,587.111,121.385,472.02,167.383,627.677,161.854,,,,,,,,,,,,
524.039,207.875,523.658,351.487,345.615,345.842,270.889,627.42,380.044,489.441,690.744,357.166,759.649,581.455,690.666,621.641,512.513,719.641,408.974,719.638,,,,,610.26,719.646,,,,,483.685,167.528,564.202,167.456,432.049,173.095,610.043,173.158,,,,,,,,,,,,
552.691,201.869,546.91,362.818,380.013,357.195,288.105,621.896,432.061,615.646,713.98,362.88,805.918,598.707,753.748,633.371,,,,,,,,,,,,,,,518.16,161.369,581.544,156.07,460.752,173.025,627.561,167.519,,,,,,,,,,,,
506.758,167.501,495.282,368.677,328.254,368.698,241.919,604.447,385.957,662.194,667.889,374.269,771.295,581.656,673.48,621.923,483.835,719.657,385.837,719.727,,,,,,,,,,,477.668,138.652,535.555,144.16,426.131,167.484,581.542,167.427,,,,,,,,,,,,
535.587,178.929,529.556,374.262,345.652,368.484,293.872,610.137,478.01,668.005,702.053,374.412,788.585,592.965,707.819,662.064,524.06,719.667,420.333,719.649,,,,,,,,,,,512.294,150.074,575.708,155.536,449.296,173.042,621.524,173.194,,,,,,,,,,,,
529.474,178.76,512.281,380.195,333.931,368.635,288.106,639.02,466.393,489.576,679.399,385.731,771.395,610.2,719.713,656.005,,,,,,,,,,,,,,,483.883,149.86,569.726,150.011,431.937,173.004,610.069,178.799,,,,,,,,,,,,
506.638,201.617,500.829,362.992,311.057,357.013,253.537,650.367,293.895,592.897,673.511,379.905,748.141,621.85,667.642,627.369,,,,,,,,,,,,,,,472.14,155.831,535.542,155.869,414.711,167.281,581.51,167.25,,,,,,,,,,,,
564.073,172.973,558.446,357.102,374.458,357.061,293.833,662.061,431.991,570.201,725.272,351.593,840.219,621.519,753.692,673.596,541.158,719.63,,,,,,,,,,,,,523.853,138.516,593.054,138.613,472.113,167.425,650.359,167.474,,,,,,,,,,,,
483.453,201.726,483.497,380.138,299.651,380.074,196.131,656.054,288.061,581.488,661.993,379.922,759.683,604.419,696.411,656.2,,,,,,,,,,,,,,,437.907,156.021,523.729,155.931,391.418,172.988,569.612,184.556,,,,,,,,,,,,
529.531,213.303,506.676,380.1,339.626,374.261,259.501,633.232,437.908,662.019,673.705,385.578,765.605,610.119,696.361,656.155,518.256,719.646,,,,,,,,,,,,,483.885,173.011,569.829,173.033,431.963,190.338,610.286,195.946,,,,,,,,,,,,
